Store_Dept_Date,Dept,Date,Weekly_sales_rf
38,74,2013-04-05,347.0
38,74,2013-04-12,391.81
38,74,2013-04-19,379.43
38,74,2013-04-26,335.95
38,74,2013-05-03,325.49
38,74,2013-05-10,358.38
38,74,2013-05-17,355.97
38,74,2013-05-24,339.7
38,74,2013-05-31,339.57
38,74,2013-06-07,374.57
38,74,2013-06-14,428.32
38,74,2013-06-21,294.78
38,74,2013-06-28,347.49
38,74,2013-07-05,443.41
38,74,2013-07-12,538.16
38,74,2013-07-19,558.19
38,74,2013-07-26,500.78
38,79,2012-11-02,9621.16
38,79,2012-11-09,9668.3
38,79,2012-11-16,9489.92
38,79,2012-11-23,9394.38
38,79,2012-11-30,9512.62
38,79,2012-12-07,9656.32
38,79,2012-12-14,9633.51
38,79,2012-12-21,9475.16
38,79,2012-12-28,9677.86
38,79,2013-01-04,9458.22
38,79,2013-01-11,9308.46
38,79,2013-01-18,9355.08
38,79,2013-01-25,9371.68
38,79,2013-02-01,9102.95
38,79,2013-02-08,9392.08
38,79,2013-02-15,9189.49
38,79,2013-02-22,9030.7
38,79,2013-03-01,9001.11
38,79,2013-03-08,8777.7
38,79,2013-03-15,8610.89
38,79,2013-03-22,8509.43
38,79,2013-03-29,8548.65
38,79,2013-04-05,9049.38
38,79,2013-04-12,9021.0
38,79,2013-04-19,9081.24
38,79,2013-04-26,8851.92
38,79,2013-05-03,9890.49
38,79,2013-05-10,9372.08
38,79,2013-05-17,9565.0
38,79,2013-05-24,9939.14
38,79,2013-05-31,9642.43
38,79,2013-06-07,9465.7
38,79,2013-06-14,8505.7
38,79,2013-06-21,9347.86
38,79,2013-06-28,9726.68
38,79,2013-07-05,9001.57
38,79,2013-07-12,8790.59
38,79,2013-07-19,8753.78
38,79,2013-07-26,9150.62
38,80,2012-11-02,11217.32
38,80,2012-11-09,11445.32
38,80,2012-11-16,11790.16
38,80,2012-11-23,11647.89
38,80,2012-11-30,11396.08
38,80,2012-12-07,11367.51
38,80,2012-12-14,11808.24
38,80,2012-12-21,11821.43
38,80,2012-12-28,10661.95
38,80,2013-01-04,11667.16
38,80,2013-01-11,11507.73
38,80,2013-01-18,11474.19
38,80,2013-01-25,11862.68
38,80,2013-02-01,12360.3
38,80,2013-02-08,12137.92
38,80,2013-02-15,12009.03
38,80,2013-02-22,12062.08
38,80,2013-03-01,12115.46
38,80,2013-03-08,11652.78
38,80,2013-03-15,11540.51
38,80,2013-03-22,11261.81
38,80,2013-03-29,11315.08
38,80,2013-04-05,11806.49
38,80,2013-04-12,11853.68
38,80,2013-04-19,11841.35
38,80,2013-04-26,11498.3
38,80,2013-05-03,12434.08
38,80,2013-05-10,12161.19
38,80,2013-05-17,11730.62
38,80,2013-05-24,11700.43
38,80,2013-05-31,11656.41
38,80,2013-06-07,12024.11
38,80,2013-06-14,11034.05
38,80,2013-06-21,11533.68
38,80,2013-06-28,11784.3
38,80,2013-07-05,11750.49
38,80,2013-07-12,11115.81
38,80,2013-07-19,10760.43
38,80,2013-07-26,11114.08
38,81,2012-11-02,10633.76
38,81,2012-11-09,10745.59
38,81,2012-11-16,10782.54
38,81,2012-11-23,10979.03
38,81,2012-11-30,10745.59
38,81,2012-12-07,10745.59
38,81,2012-12-14,10782.54
38,81,2012-12-21,10782.54
38,81,2012-12-28,10198.59
38,81,2013-01-04,11013.59
38,81,2013-01-11,10887.27
38,81,2013-01-18,10837.22
38,81,2013-01-25,10961.43
38,81,2013-02-01,11672.68
38,81,2013-02-08,11031.49
38,81,2013-02-15,10466.92
38,81,2013-02-22,10690.54
38,81,2013-03-01,10794.27
38,81,2013-03-08,11134.0
38,81,2013-03-15,10477.95
38,81,2013-03-22,10501.27
38,81,2013-03-29,10347.05
38,81,2013-04-05,11396.19
38,81,2013-04-12,10975.97
38,81,2013-04-19,11031.62
38,81,2013-04-26,11317.24
38,81,2013-05-03,11627.54
38,81,2013-05-10,11330.78
38,81,2013-05-17,10779.16
38,81,2013-05-24,11111.24
38,81,2013-05-31,11174.43
38,81,2013-06-07,11722.76
38,81,2013-06-14,11016.73
38,81,2013-06-21,11145.32
38,81,2013-06-28,11741.89
38,81,2013-07-05,11294.0
38,81,2013-07-12,11101.41
38,81,2013-07-19,10986.0
38,81,2013-07-26,11070.03
38,82,2012-11-02,6482.43
38,82,2012-11-09,6524.59
38,82,2012-11-16,6475.14
38,82,2012-11-23,6510.57
38,82,2012-11-30,6668.95
38,82,2012-12-07,6963.03
38,82,2012-12-14,8916.19
38,82,2012-12-21,11026.46
38,82,2012-12-28,9062.7
38,82,2013-01-04,6203.32
38,82,2013-01-11,5733.24
38,82,2013-01-18,5560.24
38,82,2013-01-25,5670.46
38,82,2013-02-01,5805.62
38,82,2013-02-08,6003.22
38,82,2013-02-15,6044.62
38,82,2013-02-22,6505.7
38,82,2013-03-01,6586.27
38,82,2013-03-08,6064.35
38,82,2013-03-15,5992.41
38,82,2013-03-22,5525.41
38,82,2013-03-29,5787.57
38,82,2013-04-05,5967.86
38,82,2013-04-12,6188.78
38,82,2013-04-19,6296.81
38,82,2013-04-26,6602.57
38,82,2013-05-03,7090.73
38,82,2013-05-10,6854.86
38,82,2013-05-17,6547.16
38,82,2013-05-24,6504.38
38,82,2013-05-31,6148.62
38,82,2013-06-07,7014.86
38,82,2013-06-14,6478.38
38,82,2013-06-21,6070.78
38,82,2013-06-28,7283.27
38,82,2013-07-05,6615.32
38,82,2013-07-12,6172.24
38,82,2013-07-19,5622.16
38,82,2013-07-26,6603.0
38,83,2012-11-02,2260.7
38,83,2012-11-09,2150.51
38,83,2012-11-16,2187.43
38,83,2012-11-23,1803.54
38,83,2012-11-30,2007.14
38,83,2012-12-07,2064.57
38,83,2012-12-14,2092.05
38,83,2012-12-21,2140.27
38,83,2012-12-28,2038.54
38,83,2013-01-04,2886.65
38,83,2013-01-11,2510.27
38,83,2013-01-18,2503.62
38,83,2013-01-25,2501.68
38,83,2013-02-01,2641.81
38,83,2013-02-08,2679.68
38,83,2013-02-15,2281.49
38,83,2013-02-22,2608.59
38,83,2013-03-01,2669.24
38,83,2013-03-08,2617.08
38,83,2013-03-15,2366.76
38,83,2013-03-22,2398.46
38,83,2013-03-29,2285.03
38,83,2013-04-05,2688.11
38,83,2013-04-12,2452.35
38,83,2013-04-19,2375.59
38,83,2013-04-26,2441.24
38,83,2013-05-03,2871.05
38,83,2013-05-10,2270.3
38,83,2013-05-17,2312.27
38,83,2013-05-24,2369.92
38,83,2013-05-31,2400.08
38,83,2013-06-07,2823.41
38,83,2013-06-14,2355.24
38,83,2013-06-21,2598.43
38,83,2013-06-28,2708.95
38,83,2013-07-05,2478.68
38,83,2013-07-12,2482.0
38,83,2013-07-19,2416.43
38,83,2013-07-26,2849.38
38,85,2012-11-02,34.86
38,85,2012-11-09,38.19
38,85,2012-11-16,37.49
38,85,2012-11-23,38.22
38,85,2012-11-30,38.38
38,85,2012-12-07,61.84
38,85,2012-12-14,53.03
38,85,2012-12-21,60.38
38,85,2012-12-28,53.65
38,85,2013-01-04,35.32
38,85,2013-01-11,25.3
38,85,2013-01-18,30.3
38,85,2013-02-08,39.05
38,85,2013-02-22,39.46
38,85,2013-03-01,41.86
38,85,2013-03-08,83.92
38,85,2013-03-15,85.38
38,85,2013-03-22,77.78
38,85,2013-04-05,73.03
38,85,2013-04-12,81.68
38,85,2013-04-26,66.0
38,85,2013-05-03,115.14
38,85,2013-05-10,112.38
38,85,2013-05-17,55.32
38,85,2013-05-24,94.59
38,85,2013-05-31,54.35
38,85,2013-06-21,68.05
38,85,2013-06-28,53.0
38,85,2013-07-05,83.68
38,85,2013-07-12,61.19
38,85,2013-07-26,33.92
38,87,2012-11-02,709.27
38,87,2012-11-09,699.14
38,87,2012-11-16,660.73
38,87,2012-11-23,655.43
38,87,2012-11-30,647.59
38,87,2012-12-07,680.38
38,87,2012-12-14,713.65
38,87,2012-12-21,723.62
38,87,2012-12-28,678.54
38,87,2013-01-04,807.03
38,87,2013-01-11,672.05
38,87,2013-01-18,689.14
38,87,2013-01-25,738.14
38,87,2013-02-01,771.46
38,87,2013-02-08,795.51
38,87,2013-02-15,733.84
38,87,2013-02-22,786.84
38,87,2013-03-01,984.92
38,87,2013-03-08,864.3
38,87,2013-03-15,735.62
38,87,2013-03-22,610.32
38,87,2013-03-29,687.43
38,87,2013-04-05,679.84
38,87,2013-04-12,587.14
38,87,2013-04-19,586.41
38,87,2013-04-26,657.95
38,87,2013-05-03,665.7
38,87,2013-05-10,681.22
38,87,2013-05-17,656.78
38,87,2013-05-24,613.62
38,87,2013-05-31,648.68
38,87,2013-06-07,673.27
38,87,2013-06-14,826.73
38,87,2013-06-21,722.05
38,87,2013-06-28,667.35
38,87,2013-07-05,679.08
38,87,2013-07-12,719.89
38,87,2013-07-19,872.7
38,87,2013-07-26,707.89
38,90,2012-11-02,38880.78
38,90,2012-11-09,38950.76
38,90,2012-11-16,39107.95
38,90,2012-11-23,39674.3
38,90,2012-11-30,39442.49
38,90,2012-12-07,39462.89
38,90,2012-12-14,39010.62
38,90,2012-12-21,39627.97
38,90,2012-12-28,38003.05
38,90,2013-01-04,40431.65
38,90,2013-01-11,38875.81
38,90,2013-01-18,38091.05
38,90,2013-01-25,38818.76
38,90,2013-02-01,41002.3
38,90,2013-02-08,38278.73
38,90,2013-02-15,39778.35
38,90,2013-02-22,39649.22
38,90,2013-03-01,39867.84
38,90,2013-03-08,37786.11
38,90,2013-03-15,37368.7
38,90,2013-03-22,37032.51
38,90,2013-03-29,36362.0
38,90,2013-04-05,39380.0
38,90,2013-04-12,37992.3
38,90,2013-04-19,38176.38
38,90,2013-04-26,37305.38
38,90,2013-05-03,39541.16
38,90,2013-05-10,38808.54
38,90,2013-05-17,36064.05
38,90,2013-05-24,37085.03
38,90,2013-05-31,36904.68
38,90,2013-06-07,38123.89
38,90,2013-06-14,35423.41
38,90,2013-06-21,37158.65
38,90,2013-06-28,37889.43
38,90,2013-07-05,36381.14
38,90,2013-07-12,36181.38
38,90,2013-07-19,35816.19
38,90,2013-07-26,36746.73
38,91,2012-11-02,26609.0
38,91,2012-11-09,26651.95
38,91,2012-11-16,26583.46
38,91,2012-11-23,27743.05
38,91,2012-11-30,26581.86
38,91,2012-12-07,26590.51
38,91,2012-12-14,25966.49
38,91,2012-12-21,26186.73
38,91,2012-12-28,25911.76
38,91,2013-01-04,29494.89
38,91,2013-01-11,27287.84
38,91,2013-01-18,26168.86
38,91,2013-01-25,25904.24
38,91,2013-02-01,28016.11
38,91,2013-02-08,29186.38
38,91,2013-02-15,26303.65
38,91,2013-02-22,26864.41
38,91,2013-03-01,27516.38
38,91,2013-03-08,26193.35
38,91,2013-03-15,26185.11
38,91,2013-03-22,25415.11
38,91,2013-03-29,25301.11
38,91,2013-04-05,29630.03
38,91,2013-04-12,27327.81
38,91,2013-04-19,27536.08
38,91,2013-04-26,27603.46
38,91,2013-05-03,29922.89
38,91,2013-05-10,28190.41
38,91,2013-05-17,27223.0
38,91,2013-05-24,27869.62
38,91,2013-05-31,27454.89
38,91,2013-06-07,29741.14
38,91,2013-06-14,26764.92
38,91,2013-06-21,28768.51
38,91,2013-06-28,29299.84
38,91,2013-07-05,29669.43
38,91,2013-07-12,27141.43
38,91,2013-07-19,25829.62
38,91,2013-07-26,28052.57
38,92,2012-11-02,51467.62
38,92,2012-11-09,51964.89
38,92,2012-11-16,52410.92
38,92,2012-11-23,53584.38
38,92,2012-11-30,51752.03
38,92,2012-12-07,51902.57
38,92,2012-12-14,52662.95
38,92,2012-12-21,52190.3
38,92,2012-12-28,51099.97
38,92,2013-01-04,55723.73
38,92,2013-01-11,51809.84
38,92,2013-01-18,50235.65
38,92,2013-01-25,50459.89
38,92,2013-02-01,54402.59
38,92,2013-02-08,53030.7
38,92,2013-02-15,51809.73
38,92,2013-02-22,53099.0
38,92,2013-03-01,54367.76
38,92,2013-03-08,50374.05
38,92,2013-03-15,49919.38
38,92,2013-03-22,48007.81
38,92,2013-03-29,46368.97
38,92,2013-04-05,54851.84
38,92,2013-04-12,51408.11
38,92,2013-04-19,49059.7
38,92,2013-04-26,49023.65
38,92,2013-05-03,53209.41
38,92,2013-05-10,50773.3
38,92,2013-05-17,46357.35
38,92,2013-05-24,48461.41
38,92,2013-05-31,48144.35
38,92,2013-06-07,51744.08
38,92,2013-06-14,45826.46
38,92,2013-06-21,49143.38
38,92,2013-06-28,50761.46
38,92,2013-07-05,47152.16
38,92,2013-07-12,45883.95
38,92,2013-07-19,45330.7
38,92,2013-07-26,47256.38
38,93,2012-11-02,20328.3
38,93,2012-11-09,20969.16
38,93,2012-11-16,21202.68
38,93,2012-11-23,22942.84
38,93,2012-11-30,21211.24
38,93,2012-12-07,21265.3
38,93,2012-12-14,21142.43
38,93,2012-12-21,20626.0
38,93,2012-12-28,21528.57
38,93,2013-01-04,24782.22
38,93,2013-01-11,22508.92
38,93,2013-01-18,20951.22
38,93,2013-01-25,20808.57
38,93,2013-02-01,22101.81
38,93,2013-02-08,21917.86
38,93,2013-02-15,20849.49
38,93,2013-02-22,21271.86
38,93,2013-03-01,21739.73
38,93,2013-03-08,20529.92
38,93,2013-03-15,20374.11
38,93,2013-03-22,18797.16
38,93,2013-03-29,18748.24
38,93,2013-04-05,22511.38
38,93,2013-04-12,21448.46
38,93,2013-04-19,20594.43
38,93,2013-04-26,20196.11
38,93,2013-05-03,21916.0
38,93,2013-05-10,21387.0
38,93,2013-05-17,19844.32
38,93,2013-05-24,19854.49
38,93,2013-05-31,20286.05
38,93,2013-06-07,21676.19
38,93,2013-06-14,18274.62
38,93,2013-06-21,22514.35
38,93,2013-06-28,21378.84
38,93,2013-07-05,20252.16
38,93,2013-07-12,18601.97
38,93,2013-07-19,18175.35
38,93,2013-07-26,20581.35
38,94,2012-11-02,22528.95
38,94,2012-11-09,21919.49
38,94,2012-11-16,21704.38
38,94,2012-11-23,21318.78
38,94,2012-11-30,20704.86
38,94,2012-12-07,20701.76
38,94,2012-12-14,21392.32
38,94,2012-12-21,21063.19
38,94,2012-12-28,20483.32
38,94,2013-01-04,20026.08
38,94,2013-01-11,20091.14
38,94,2013-01-18,19932.65
38,94,2013-01-25,20709.3
38,94,2013-02-01,22198.57
38,94,2013-02-08,21758.49
38,94,2013-02-15,22188.81
38,94,2013-02-22,22622.38
38,94,2013-03-01,22036.97
38,94,2013-03-08,21705.27
38,94,2013-03-15,22488.97
38,94,2013-03-22,22655.65
38,94,2013-03-29,21784.08
38,94,2013-04-05,23920.3
38,94,2013-04-12,22875.05
38,94,2013-04-19,22975.22
38,94,2013-04-26,22737.95
38,94,2013-05-03,24113.05
38,94,2013-05-10,23379.95
38,94,2013-05-17,23866.89
38,94,2013-05-24,23771.11
38,94,2013-05-31,23738.78
38,94,2013-06-07,26283.68
38,94,2013-06-14,24926.7
38,94,2013-06-21,26227.65
38,94,2013-06-28,26224.27
38,94,2013-07-05,25951.84
38,94,2013-07-12,25400.7
38,94,2013-07-19,25347.97
38,94,2013-07-26,25653.11
38,95,2012-11-02,43017.97
38,95,2012-11-09,42694.14
38,95,2012-11-16,42799.73
38,95,2012-11-23,43700.51
38,95,2012-11-30,42950.0
38,95,2012-12-07,42950.0
38,95,2012-12-14,42762.38
38,95,2012-12-21,42845.49
38,95,2012-12-28,43246.51
38,95,2013-01-04,44952.41
38,95,2013-01-11,42890.62
38,95,2013-01-18,41706.92
38,95,2013-01-25,41403.08
38,95,2013-02-01,43681.95
38,95,2013-02-08,44019.68
38,95,2013-02-15,42460.0
38,95,2013-02-22,42681.46
38,95,2013-03-01,43250.78
38,95,2013-03-08,43612.0
38,95,2013-03-15,43974.97
38,95,2013-03-22,43116.43
38,95,2013-03-29,42862.35
38,95,2013-04-05,47970.27
38,95,2013-04-12,45771.7
38,95,2013-04-19,45838.14
38,95,2013-04-26,45431.62
38,95,2013-05-03,49472.73
38,95,2013-05-10,46888.59
38,95,2013-05-17,47361.49
38,95,2013-05-24,47032.24
38,95,2013-05-31,47601.32
38,95,2013-06-07,49916.16
38,95,2013-06-14,46977.22
38,95,2013-06-21,48684.05
38,95,2013-06-28,48864.03
38,95,2013-07-05,48752.3
38,95,2013-07-12,46967.81
38,95,2013-07-19,45612.84
38,95,2013-07-26,46612.51
38,96,2012-11-02,13124.65
38,96,2012-11-09,13096.14
38,96,2012-11-16,12779.59
38,96,2012-11-23,13052.11
38,96,2012-11-30,12788.16
38,96,2012-12-07,12788.16
38,96,2012-12-14,12779.59
38,96,2012-12-21,12737.59
38,96,2012-12-28,13103.22
38,96,2013-01-04,13692.3
38,96,2013-01-11,12401.08
38,96,2013-01-18,12064.08
38,96,2013-01-25,12320.7
38,96,2013-02-01,12261.84
38,96,2013-02-08,12845.38
38,96,2013-02-15,12181.24
38,96,2013-02-22,12289.3
38,96,2013-03-01,12234.92
38,96,2013-03-08,12611.46
38,96,2013-03-15,13201.86
38,96,2013-03-22,12529.97
38,96,2013-03-29,12963.95
38,96,2013-04-05,12499.57
38,96,2013-04-12,13213.11
38,96,2013-04-19,12867.11
38,96,2013-04-26,12582.43
38,96,2013-05-03,14506.89
38,96,2013-05-10,12770.14
38,96,2013-05-17,14137.14
38,96,2013-05-24,14561.57
38,96,2013-05-31,14207.46
38,96,2013-06-07,14805.7
38,96,2013-06-14,14566.68
38,96,2013-06-21,14342.68
38,96,2013-06-28,14547.92
38,96,2013-07-05,15290.27
38,96,2013-07-12,15099.62
38,96,2013-07-19,13948.3
38,96,2013-07-26,14164.89
38,97,2012-11-02,10240.81
38,97,2012-11-09,10553.89
38,97,2012-11-16,10653.57
38,97,2012-11-23,10494.24
38,97,2012-11-30,10395.7
38,97,2012-12-07,10350.38
38,97,2012-12-14,10464.73
38,97,2012-12-21,10226.51
38,97,2012-12-28,10080.19
38,97,2013-01-04,12260.32
38,97,2013-01-11,10750.89
38,97,2013-01-18,10168.89
38,97,2013-01-25,9895.59
38,97,2013-02-01,11371.54
38,97,2013-02-08,10382.78
38,97,2013-02-15,10500.0
38,97,2013-02-22,10603.11
38,97,2013-03-01,10842.35
38,97,2013-03-08,10120.49
38,97,2013-03-15,9851.78
38,97,2013-03-22,9360.97
38,97,2013-03-29,9511.7
38,97,2013-04-05,10775.49
38,97,2013-04-12,10121.97
38,97,2013-04-19,10047.14
38,97,2013-04-26,10127.41
38,97,2013-05-03,11286.86
38,97,2013-05-10,10328.78
38,97,2013-05-17,9842.81
38,97,2013-05-24,10176.92
38,97,2013-05-31,10465.16
38,97,2013-06-07,10424.7
38,97,2013-06-14,9622.11
38,97,2013-06-21,10270.73
38,97,2013-06-28,10327.11
38,97,2013-07-05,10817.24
38,97,2013-07-12,10318.95
38,97,2013-07-19,10141.84
38,97,2013-07-26,11070.32
38,98,2012-11-02,5639.73
38,98,2012-11-09,5509.46
38,98,2012-11-16,5306.89
38,98,2012-11-23,7933.08
38,98,2012-11-30,6670.54
38,98,2012-12-07,6755.49
38,98,2012-12-14,6780.59
38,98,2012-12-21,6890.3
38,98,2012-12-28,4885.65
38,98,2013-01-04,4979.35
38,98,2013-01-11,4694.22
38,98,2013-01-18,4728.65
38,98,2013-01-25,4688.22
38,98,2013-02-01,5082.32
38,98,2013-02-08,6297.41
38,98,2013-02-15,6231.22
38,98,2013-02-22,5186.84
38,98,2013-03-01,5105.38
38,98,2013-03-08,5004.54
38,98,2013-03-15,5307.14
38,98,2013-03-22,5024.62
38,98,2013-03-29,5006.03
38,98,2013-04-05,5098.97
38,98,2013-04-12,5352.03
38,98,2013-04-19,5019.03
38,98,2013-04-26,4766.51
38,98,2013-05-03,5036.0
38,98,2013-05-10,5077.89
38,98,2013-05-17,4639.0
38,98,2013-05-24,4926.14
38,98,2013-05-31,4701.03
38,98,2013-06-07,4537.65
38,98,2013-06-14,4104.14
38,98,2013-06-21,4159.86
38,98,2013-06-28,4461.81
38,98,2013-07-05,4129.51
38,98,2013-07-12,4164.97
38,98,2013-07-19,4155.7
38,98,2013-07-26,4500.43
38,99,2013-07-05,12.84
39,1,2012-11-02,46050.43
39,1,2012-11-09,16879.22
39,1,2012-11-16,16084.73
39,1,2012-11-23,18119.3
39,1,2012-11-30,24370.51
39,1,2012-12-07,51906.27
39,1,2012-12-14,43405.92
39,1,2012-12-21,53918.68
39,1,2012-12-28,21911.51
39,1,2013-01-04,15619.68
39,1,2013-01-11,16123.81
39,1,2013-01-18,17393.14
39,1,2013-01-25,19553.68
39,1,2013-02-01,24190.54
39,1,2013-02-08,36276.08
39,1,2013-02-15,48215.19
39,1,2013-02-22,17360.97
39,1,2013-03-01,18423.3
39,1,2013-03-08,19503.7
39,1,2013-03-15,20074.95
39,1,2013-03-22,21896.3
39,1,2013-03-29,26455.05
39,1,2013-04-05,49486.51
39,1,2013-04-12,31391.78
39,1,2013-04-19,17396.73
39,1,2013-04-26,17881.27
39,1,2013-05-03,17623.92
39,1,2013-05-10,18018.92
39,1,2013-05-17,18939.7
39,1,2013-05-24,18274.41
39,1,2013-05-31,18461.97
39,1,2013-06-07,18574.11
39,1,2013-06-14,18042.84
39,1,2013-06-21,17031.59
39,1,2013-06-28,17083.43
39,1,2013-07-05,17454.08
39,1,2013-07-12,17453.84
39,1,2013-07-19,17902.95
39,1,2013-07-26,17084.24
39,2,2012-11-02,69424.7
39,2,2012-11-09,69722.54
39,2,2012-11-16,69424.7
39,2,2012-11-23,69295.08
39,2,2012-11-30,69654.32
39,2,2012-12-07,69969.86
39,2,2012-12-14,72226.05
39,2,2012-12-21,79397.22
39,2,2012-12-28,75976.0
39,2,2013-01-04,71518.89
39,2,2013-01-11,70035.03
39,2,2013-01-18,69352.24
39,2,2013-01-25,70499.05
39,2,2013-02-01,69348.49
39,2,2013-02-08,69152.35
39,2,2013-02-15,70082.19
39,2,2013-02-22,71442.0
39,2,2013-03-01,71279.19
39,2,2013-03-08,71492.27
39,2,2013-03-15,72011.78
39,2,2013-03-22,71515.0
39,2,2013-03-29,71357.32
39,2,2013-04-05,72695.16
39,2,2013-04-12,71411.49
39,2,2013-04-19,68493.62
39,2,2013-04-26,69040.11
39,2,2013-05-03,67745.43
39,2,2013-05-10,68228.38
39,2,2013-05-17,70233.73
39,2,2013-05-24,76267.78
39,2,2013-05-31,76561.32
39,2,2013-06-07,77877.49
39,2,2013-06-14,77204.76
39,2,2013-06-21,76738.92
39,2,2013-06-28,76866.27
39,2,2013-07-05,78220.3
39,2,2013-07-12,77878.62
39,2,2013-07-19,77847.95
39,2,2013-07-26,75174.03
39,3,2012-11-02,12045.78
39,3,2012-11-09,12096.54
39,3,2012-11-16,12174.54
39,3,2012-11-23,12570.92
39,3,2012-11-30,14511.7
39,3,2012-12-07,15706.11
39,3,2012-12-14,17618.59
39,3,2012-12-21,19056.86
39,3,2012-12-28,11393.16
39,3,2013-01-04,18343.76
39,3,2013-01-11,18090.89
39,3,2013-01-18,17723.78
39,3,2013-01-25,16265.46
39,3,2013-02-01,14409.57
39,3,2013-02-08,14299.57
39,3,2013-02-15,14892.08
39,3,2013-02-22,14176.43
39,3,2013-03-01,14099.89
39,3,2013-03-08,12728.65
39,3,2013-03-15,11993.08
39,3,2013-03-22,11875.3
39,3,2013-03-29,12113.65
39,3,2013-04-05,12523.27
39,3,2013-04-12,12133.59
39,3,2013-04-19,12532.03
39,3,2013-04-26,12679.41
39,3,2013-05-03,13114.76
39,3,2013-05-10,13002.19
39,3,2013-05-17,12640.0
39,3,2013-05-24,12566.54
39,3,2013-05-31,12640.49
39,3,2013-06-07,12518.65
39,3,2013-06-14,12561.32
39,3,2013-06-21,10945.27
39,3,2013-06-28,11850.57
39,3,2013-07-05,14548.46
39,3,2013-07-12,28783.68
39,3,2013-07-19,38901.76
39,3,2013-07-26,42271.41
39,4,2012-11-02,46155.41
39,4,2012-11-09,46326.22
39,4,2012-11-16,46155.41
39,4,2012-11-23,54906.65
39,4,2012-11-30,53966.03
39,4,2012-12-07,52848.0
39,4,2012-12-14,52290.54
39,4,2012-12-21,57466.41
39,4,2012-12-28,47705.68
39,4,2013-01-04,50159.22
39,4,2013-01-11,46861.27
39,4,2013-01-18,45771.86
39,4,2013-01-25,45261.41
39,4,2013-02-01,46675.43
39,4,2013-02-08,45387.46
39,4,2013-02-15,45573.16
39,4,2013-02-22,45683.22
39,4,2013-03-01,45896.95
39,4,2013-03-08,45430.92
39,4,2013-03-15,45373.08
39,4,2013-03-22,46367.35
39,4,2013-03-29,45761.19
39,4,2013-04-05,46983.43
39,4,2013-04-12,46358.95
39,4,2013-04-19,46358.22
39,4,2013-04-26,46298.81
39,4,2013-05-03,45915.54
39,4,2013-05-10,45857.73
39,4,2013-05-17,47600.51
39,4,2013-05-24,52040.16
39,4,2013-05-31,52207.24
39,4,2013-06-07,51917.19
39,4,2013-06-14,51355.49
39,4,2013-06-21,50241.24
39,4,2013-06-28,50211.89
39,4,2013-07-05,51436.24
39,4,2013-07-12,50993.57
39,4,2013-07-19,50908.03
39,4,2013-07-26,50283.76
39,5,2012-11-02,24569.3
39,5,2012-11-09,28493.14
39,5,2012-11-16,26369.65
39,5,2012-11-23,79211.16
39,5,2012-11-30,60109.65
39,5,2012-12-07,69194.95
39,5,2012-12-14,58317.89
39,5,2012-12-21,102541.51
39,5,2012-12-28,33687.86
39,5,2013-01-04,20254.49
39,5,2013-01-11,16038.62
39,5,2013-01-18,15424.68
39,5,2013-01-25,15781.24
39,5,2013-02-01,18275.32
39,5,2013-02-08,19502.89
39,5,2013-02-15,25041.11
39,5,2013-02-22,21549.3
39,5,2013-03-01,26915.49
39,5,2013-03-08,25926.46
39,5,2013-03-15,23040.89
39,5,2013-03-22,19256.65
39,5,2013-03-29,22293.27
39,5,2013-04-05,24668.92
39,5,2013-04-12,19898.7
39,5,2013-04-19,17100.51
39,5,2013-04-26,18650.89
39,5,2013-05-03,16596.32
39,5,2013-05-10,17659.78
39,5,2013-05-17,16275.43
39,5,2013-05-24,17258.92
39,5,2013-05-31,17684.78
39,5,2013-06-07,24349.27
39,5,2013-06-14,24355.32
39,5,2013-06-21,21379.19
39,5,2013-06-28,19603.7
39,5,2013-07-05,18570.3
39,5,2013-07-12,18420.89
39,5,2013-07-19,19084.11
39,5,2013-07-26,16916.3
39,6,2012-11-02,3044.49
39,6,2012-11-09,2558.0
39,6,2012-11-16,2942.97
39,6,2012-11-23,22752.51
39,6,2012-11-30,11397.59
39,6,2012-12-07,6540.78
39,6,2012-12-14,6966.7
39,6,2012-12-21,19311.62
39,6,2012-12-28,8419.03
39,6,2013-01-04,3258.68
39,6,2013-01-11,2561.59
39,6,2013-01-18,2235.32
39,6,2013-01-25,2140.0
39,6,2013-02-01,1879.92
39,6,2013-02-08,2388.35
39,6,2013-02-15,2881.08
39,6,2013-02-22,2371.62
39,6,2013-03-01,2829.84
39,6,2013-03-08,3664.49
39,6,2013-03-15,3735.03
39,6,2013-03-22,3140.14
39,6,2013-03-29,3456.11
39,6,2013-04-05,3574.41
39,6,2013-04-12,3698.35
39,6,2013-04-19,3424.14
39,6,2013-04-26,3462.08
39,6,2013-05-03,3669.41
39,6,2013-05-10,3965.92
39,6,2013-05-17,4005.78
39,6,2013-05-24,4031.59
39,6,2013-05-31,4140.3
39,6,2013-06-07,4480.97
39,6,2013-06-14,4237.24
39,6,2013-06-21,3797.59
39,6,2013-06-28,3610.32
39,6,2013-07-05,4042.0
39,6,2013-07-12,3763.41
39,6,2013-07-19,4910.27
39,6,2013-07-26,4562.81
39,7,2012-11-02,32231.3
39,7,2012-11-09,40645.73
39,7,2012-11-16,38904.38
39,7,2012-11-23,104200.81
39,7,2012-11-30,94411.22
39,7,2012-12-07,114266.27
39,7,2012-12-14,126243.73
39,7,2012-12-21,237526.49
39,7,2012-12-28,64052.43
39,7,2013-01-04,19677.54
