,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,Dept,Weekly_Sales,Holiday,Year,Month,Day
28284,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,59,362.31,Super Bowl,2010,2,12
28285,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,59,183.45,Labor Day,2010,9,10
28286,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,59,101.94,Thanksgiving,2010,11,26
28287,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,59,223.47,Christmas,2010,12,31
28288,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,59,93.22,Super Bowl,2011,2,11
28289,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,59,30.0,Thanksgiving,2011,11,25
28290,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,59,327.5,Christmas,2011,12,30
28291,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,60,915.2,Super Bowl,2010,2,12
28292,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,60,484.0,Labor Day,2010,9,10
28293,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,60,422.4,Thanksgiving,2010,11,26
28294,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,60,475.2,Christmas,2010,12,31
28295,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,60,536.8,Super Bowl,2011,2,11
28296,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,60,378.4,Thanksgiving,2011,11,25
28297,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,60,450.0,Labor Day,2012,9,7
28298,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,67,2953.79,Super Bowl,2010,2,12
28299,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,67,1103.88,Labor Day,2010,9,10
28300,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,67,788.97,Thanksgiving,2010,11,26
28301,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,67,546.62,Christmas,2010,12,31
28302,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,67,1660.36,Super Bowl,2011,2,11
28303,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,67,705.41,Labor Day,2011,9,9
28304,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,67,662.77,Thanksgiving,2011,11,25
28305,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,67,1097.66,Christmas,2011,12,30
28306,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,67,1181.43,Super Bowl,2012,2,10
28307,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,67,1060.74,Labor Day,2012,9,7
28308,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,72,26.34,Super Bowl,2010,2,12
28309,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,72,-23.1,Labor Day,2010,9,10
28310,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,72,16.2,Thanksgiving,2010,11,26
28311,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,72,-342.84,Christmas,2010,12,31
28312,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,72,44.8,Super Bowl,2011,2,11
28313,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,72,41.82,Labor Day,2011,9,9
28314,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,72,21.79,Thanksgiving,2011,11,25
28315,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,72,110.07,Christmas,2011,12,30
28316,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,72,234.0,Super Bowl,2012,2,10
28317,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,72,325.76,Labor Day,2012,9,7
28318,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,74,572.51,Super Bowl,2010,2,12
28319,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,74,631.87,Labor Day,2010,9,10
28320,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,74,626.67,Thanksgiving,2010,11,26
28321,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,74,308.0,Christmas,2010,12,31
28322,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,74,355.08,Super Bowl,2011,2,11
28323,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,74,817.08,Labor Day,2011,9,9
28324,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,74,780.91,Thanksgiving,2011,11,25
28325,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,74,546.0,Christmas,2011,12,30
28326,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,74,690.06,Super Bowl,2012,2,10
28327,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,74,1016.89,Labor Day,2012,9,7
28328,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,79,13868.09,Super Bowl,2010,2,12
28329,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,79,15924.66,Labor Day,2010,9,10
28330,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,79,9683.1,Thanksgiving,2010,11,26
28331,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,79,10259.5,Christmas,2010,12,31
28332,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,79,12205.29,Super Bowl,2011,2,11
28333,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,79,13756.72,Labor Day,2011,9,9
28334,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,79,11029.28,Thanksgiving,2011,11,25
28335,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,79,10996.49,Christmas,2011,12,30
28336,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,79,13314.58,Super Bowl,2012,2,10
28337,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,79,11655.02,Labor Day,2012,9,7
28338,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,80,18239.82,Super Bowl,2010,2,12
28339,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,80,18636.21,Labor Day,2010,9,10
28340,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,80,13299.51,Thanksgiving,2010,11,26
28341,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,80,13155.09,Christmas,2010,12,31
28342,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,80,18079.82,Super Bowl,2011,2,11
28343,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,80,16594.85,Labor Day,2011,9,9
28344,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,80,14372.17,Thanksgiving,2011,11,25
28345,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,80,11543.38,Christmas,2011,12,30
28346,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,80,18582.78,Super Bowl,2012,2,10
28347,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,80,17395.07,Labor Day,2012,9,7
28348,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,81,21024.39,Super Bowl,2010,2,12
28349,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,81,21662.65,Labor Day,2010,9,10
28350,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,81,19506.04,Thanksgiving,2010,11,26
28351,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,81,15371.22,Christmas,2010,12,31
28352,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,81,18302.01,Super Bowl,2011,2,11
28353,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,81,18723.55,Labor Day,2011,9,9
28354,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,81,21567.76,Thanksgiving,2011,11,25
28355,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,81,14501.32,Christmas,2011,12,30
28356,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,81,19615.53,Super Bowl,2012,2,10
28357,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,81,20068.98,Labor Day,2012,9,7
28358,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,82,8355.88,Super Bowl,2010,2,12
28359,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,82,8569.69,Labor Day,2010,9,10
28360,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,82,8120.95,Thanksgiving,2010,11,26
28361,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,82,7036.03,Christmas,2010,12,31
28362,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,82,8203.88,Super Bowl,2011,2,11
28363,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,82,7593.88,Labor Day,2011,9,9
28364,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,82,9857.67,Thanksgiving,2011,11,25
28365,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,82,9102.82,Christmas,2011,12,30
28366,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,82,7766.9,Super Bowl,2012,2,10
28367,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,82,8378.92,Labor Day,2012,9,7
28368,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,83,6438.25,Super Bowl,2010,2,12
28369,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,83,6113.02,Labor Day,2010,9,10
28370,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,83,2837.14,Thanksgiving,2010,11,26
28371,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,83,3491.71,Christmas,2010,12,31
28372,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,83,5044.23,Super Bowl,2011,2,11
28373,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,83,5132.97,Labor Day,2011,9,9
28374,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,83,2765.71,Thanksgiving,2011,11,25
28375,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,83,3129.32,Christmas,2011,12,30
28376,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,83,5354.2,Super Bowl,2012,2,10
28377,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,83,4604.09,Labor Day,2012,9,7
28378,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,85,187.54,Super Bowl,2010,2,12
28379,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,85,170.77,Labor Day,2010,9,10
28380,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,85,5.88,Thanksgiving,2010,11,26
28381,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,85,2.04,Christmas,2011,12,30
28382,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,87,20.0,Super Bowl,2010,2,12
28383,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,87,6.47,Labor Day,2010,9,10
28384,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,87,39.76,Thanksgiving,2010,11,26
28385,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,87,79.6,Christmas,2010,12,31
28386,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,87,109.6,Super Bowl,2011,2,11
28387,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,87,15.0,Labor Day,2011,9,9
28388,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,87,45.0,Thanksgiving,2011,11,25
28389,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,87,34.88,Christmas,2011,12,30
28390,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,87,34.88,Super Bowl,2012,2,10
28391,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,87,141.56,Labor Day,2012,9,7
28392,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,90,66283.0,Super Bowl,2010,2,12
28393,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,90,71449.79,Labor Day,2010,9,10
28394,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,90,67215.8,Thanksgiving,2010,11,26
28395,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,90,58129.15,Christmas,2010,12,31
28396,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,90,60068.24,Super Bowl,2011,2,11
28397,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,90,66807.69,Labor Day,2011,9,9
28398,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,90,73634.44,Thanksgiving,2011,11,25
28399,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,90,58657.91,Christmas,2011,12,30
28400,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,90,67819.43,Super Bowl,2012,2,10
28401,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,90,65327.6,Labor Day,2012,9,7
28402,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,91,37794.33,Super Bowl,2010,2,12
28403,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,91,42761.78,Labor Day,2010,9,10
28404,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,91,29297.69,Thanksgiving,2010,11,26
28405,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,91,22940.03,Christmas,2010,12,31
28406,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,91,31526.41,Super Bowl,2011,2,11
28407,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,91,35530.81,Labor Day,2011,9,9
28408,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,91,28993.08,Thanksgiving,2011,11,25
28409,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,91,21047.82,Christmas,2011,12,30
28410,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,91,34864.15,Super Bowl,2012,2,10
28411,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,91,35987.57,Labor Day,2012,9,7
28412,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,92,95351.96,Super Bowl,2010,2,12
28413,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,92,93005.42,Labor Day,2010,9,10
28414,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,92,97095.68,Thanksgiving,2010,11,26
28415,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,92,65245.73,Christmas,2010,12,31
28416,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,92,82572.78,Super Bowl,2011,2,11
28417,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,92,101792.33,Labor Day,2011,9,9
28418,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,92,102374.27,Thanksgiving,2011,11,25
28419,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,92,68404.41,Christmas,2011,12,30
28420,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,92,94144.42,Super Bowl,2012,2,10
28421,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,92,86821.45,Labor Day,2012,9,7
28422,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,93,36857.03,Super Bowl,2010,2,12
28423,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,93,43948.72,Labor Day,2010,9,10
28424,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,93,39597.2,Thanksgiving,2010,11,26
28425,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,93,30583.27,Christmas,2010,12,31
28426,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,93,35573.16,Super Bowl,2011,2,11
28427,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,93,37461.75,Labor Day,2011,9,9
28428,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,93,46745.48,Thanksgiving,2011,11,25
28429,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,93,28195.41,Christmas,2011,12,30
28430,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,93,37234.55,Super Bowl,2012,2,10
28431,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,93,40081.07,Labor Day,2012,9,7
28432,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,94,49966.36,Super Bowl,2010,2,12
28433,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,94,60578.84,Labor Day,2010,9,10
28434,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,94,44990.54,Thanksgiving,2010,11,26
28435,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,94,41000.74,Christmas,2010,12,31
28436,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,94,48142.53,Super Bowl,2011,2,11
28437,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,94,49216.94,Labor Day,2011,9,9
28438,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,94,45643.7,Thanksgiving,2011,11,25
28439,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,94,33961.56,Christmas,2011,12,30
28440,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,94,46201.64,Super Bowl,2012,2,10
28441,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,94,53709.47,Labor Day,2012,9,7
28442,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,95,76272.76,Super Bowl,2010,2,12
28443,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,95,82693.13,Labor Day,2010,9,10
28444,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,95,65502.31,Thanksgiving,2010,11,26
28445,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,95,58922.11,Christmas,2010,12,31
28446,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,95,79202.03,Super Bowl,2011,2,11
28447,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,95,73479.3,Labor Day,2011,9,9
28448,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,95,76215.67,Thanksgiving,2011,11,25
28449,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,95,53223.83,Christmas,2011,12,30
28450,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,95,71723.43,Super Bowl,2012,2,10
28451,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,95,78383.09,Labor Day,2012,9,7
28452,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,96,25345.37,Super Bowl,2010,2,12
28453,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,96,29193.41,Labor Day,2010,9,10
28454,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,96,41237.26,Thanksgiving,2010,11,26
28455,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,96,31715.43,Christmas,2010,12,31
28456,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,96,24890.74,Super Bowl,2011,2,11
28457,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,96,27026.95,Labor Day,2011,9,9
28458,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,96,40256.39,Thanksgiving,2011,11,25
28459,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,96,24634.87,Christmas,2011,12,30
28460,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,96,24645.47,Super Bowl,2012,2,10
28461,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,96,30233.06,Labor Day,2012,9,7
28462,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,97,20013.42,Super Bowl,2010,2,12
28463,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,97,24246.77,Labor Day,2010,9,10
28464,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,97,15460.38,Thanksgiving,2010,11,26
28465,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,97,14568.94,Christmas,2010,12,31
28466,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,97,19158.88,Super Bowl,2011,2,11
28467,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,97,20422.76,Labor Day,2011,9,9
28468,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,97,15931.3,Thanksgiving,2011,11,25
28469,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,97,13854.44,Christmas,2011,12,30
28470,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,97,19976.83,Super Bowl,2012,2,10
28471,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,97,21725.29,Labor Day,2012,9,7
28472,43,2010-02-12,47.99,2.548,203.2010968,9.521,C,41062,98,14192.25,Super Bowl,2010,2,12
28473,43,2010-09-10,81.32,2.565,203.4214677,9.816,C,41062,98,10570.04,Labor Day,2010,9,10
28474,43,2010-11-26,54.76,2.735,203.6952786,10.21,C,41062,98,22329.99,Thanksgiving,2010,11,26
28475,43,2010-12-31,48.61,2.943,203.4176843,10.21,C,41062,98,9500.31,Christmas,2010,12,31
28476,43,2011-02-11,40.65,3.022,204.873871,10.398,C,41062,98,11902.66,Super Bowl,2011,2,11
28477,43,2011-09-09,79.29,3.546,207.6833894,10.641,C,41062,98,8758.84,Labor Day,2011,9,9
28478,43,2011-11-25,55.7,3.236,210.0888571,10.148,C,41062,98,19964.2,Thanksgiving,2011,11,25
28479,43,2011-12-30,41.83,3.129,211.0740553,10.148,C,41062,98,9487.33,Christmas,2011,12,30
28480,43,2012-02-10,46.54,3.409,211.7644101,9.653,C,41062,98,9728.01,Super Bowl,2012,2,10
28481,43,2012-09-07,84.99,3.73,213.7990991,9.285,C,41062,98,7967.91,Labor Day,2012,9,7
28482,44,2010-02-12,33.16,2.671,126.4962581,8.119,C,39910,1,12315.65,Super Bowl,2010,2,12
28483,44,2010-09-10,65.74,2.87,126.1145806,7.804,C,39910,1,7948.69,Labor Day,2010,9,10
28484,44,2010-11-26,28.22,2.83,126.6692667,7.61,C,39910,1,7320.16,Thanksgiving,2010,11,26
28485,44,2010-12-31,26.79,2.868,127.0876774,7.61,C,39910,1,3655.4,Christmas,2010,12,31
28486,44,2011-02-11,30.83,3.034,127.859129,7.224,C,39910,1,10387.91,Super Bowl,2011,2,11
28487,44,2011-09-09,70.19,3.619,129.3686129,6.56,C,39910,1,7051.45,Labor Day,2011,9,9
28488,44,2011-11-25,38.89,3.445,129.8364,6.078,C,39910,1,7831.2,Thanksgiving,2011,11,25
28489,44,2011-12-30,31.53,3.119,130.0710323,6.078,C,39910,1,6973.85,Christmas,2011,12,30
28490,44,2012-02-10,33.73,3.116,130.3849032,5.774,C,39910,1,9126.11,Super Bowl,2012,2,10
28491,44,2012-09-07,70.65,3.689,130.9325484,5.407,C,39910,1,8377.9,Labor Day,2012,9,7
28492,44,2010-02-12,33.16,2.671,126.4962581,8.119,C,39910,2,8169.2,Super Bowl,2010,2,12
28493,44,2010-09-10,65.74,2.87,126.1145806,7.804,C,39910,2,9349.73,Labor Day,2010,9,10
28494,44,2010-11-26,28.22,2.83,126.6692667,7.61,C,39910,2,7687.05,Thanksgiving,2010,11,26
28495,44,2010-12-31,26.79,2.868,127.0876774,7.61,C,39910,2,6896.28,Christmas,2010,12,31
28496,44,2011-02-11,30.83,3.034,127.859129,7.224,C,39910,2,9193.44,Super Bowl,2011,2,11
28497,44,2011-09-09,70.19,3.619,129.3686129,6.56,C,39910,2,9469.63,Labor Day,2011,9,9
28498,44,2011-11-25,38.89,3.445,129.8364,6.078,C,39910,2,8319.6,Thanksgiving,2011,11,25
28499,44,2011-12-30,31.53,3.119,130.0710323,6.078,C,39910,2,8229.44,Christmas,2011,12,30
28500,44,2012-02-10,33.73,3.116,130.3849032,5.774,C,39910,2,9824.78,Super Bowl,2012,2,10
28501,44,2012-09-07,70.65,3.689,130.9325484,5.407,C,39910,2,10144.83,Labor Day,2012,9,7
28502,44,2010-02-12,33.16,2.671,126.4962581,8.119,C,39910,3,604.1,Super Bowl,2010,2,12
28503,44,2010-09-10,65.74,2.87,126.1145806,7.804,C,39910,3,630.99,Labor Day,2010,9,10
28504,44,2010-11-26,28.22,2.83,126.6692667,7.61,C,39910,3,314.64,Thanksgiving,2010,11,26
28505,44,2010-12-31,26.79,2.868,127.0876774,7.61,C,39910,3,192.07,Christmas,2010,12,31
28506,44,2011-02-11,30.83,3.034,127.859129,7.224,C,39910,3,534.25,Super Bowl,2011,2,11
28507,44,2011-09-09,70.19,3.619,129.3686129,6.56,C,39910,3,483.0,Labor Day,2011,9,9
28508,44,2011-11-25,38.89,3.445,129.8364,6.078,C,39910,3,375.31,Thanksgiving,2011,11,25
28509,44,2011-12-30,31.53,3.119,130.0710323,6.078,C,39910,3,293.12,Christmas,2011,12,30
28510,44,2012-02-10,33.73,3.116,130.3849032,5.774,C,39910,3,525.56,Super Bowl,2012,2,10
28511,44,2012-09-07,70.65,3.689,130.9325484,5.407,C,39910,3,809.25,Labor Day,2012,9,7
28512,44,2010-02-12,33.16,2.671,126.4962581,8.119,C,39910,4,6857.54,Super Bowl,2010,2,12
28513,44,2010-09-10,65.74,2.87,126.1145806,7.804,C,39910,4,7253.5,Labor Day,2010,9,10
28514,44,2010-11-26,28.22,2.83,126.6692667,7.61,C,39910,4,8304.45,Thanksgiving,2010,11,26
28515,44,2010-12-31,26.79,2.868,127.0876774,7.61,C,39910,4,7156.22,Christmas,2010,12,31
28516,44,2011-02-11,30.83,3.034,127.859129,7.224,C,39910,4,7106.4,Super Bowl,2011,2,11
28517,44,2011-09-09,70.19,3.619,129.3686129,6.56,C,39910,4,7532.09,Labor Day,2011,9,9
28518,44,2011-11-25,38.89,3.445,129.8364,6.078,C,39910,4,9053.8,Thanksgiving,2011,11,25
28519,44,2011-12-30,31.53,3.119,130.0710323,6.078,C,39910,4,6746.84,Christmas,2011,12,30
28520,44,2012-02-10,33.73,3.116,130.3849032,5.774,C,39910,4,7405.05,Super Bowl,2012,2,10
28521,44,2012-09-07,70.65,3.689,130.9325484,5.407,C,39910,4,8394.74,Labor Day,2012,9,7
28522,44,2010-02-12,33.16,2.671,126.4962581,8.119,C,39910,5,884.42,Super Bowl,2010,2,12
28523,44,2010-09-10,65.74,2.87,126.1145806,7.804,C,39910,5,642.8,Labor Day,2010,9,10
28524,44,2010-11-26,28.22,2.83,126.6692667,7.61,C,39910,5,1986.07,Thanksgiving,2010,11,26
28525,44,2010-12-31,26.79,2.868,127.0876774,7.61,C,39910,5,1010.19,Christmas,2010,12,31
28526,44,2011-02-11,30.83,3.034,127.859129,7.224,C,39910,5,975.56,Super Bowl,2011,2,11
28527,44,2011-09-09,70.19,3.619,129.3686129,6.56,C,39910,5,724.92,Labor Day,2011,9,9
28528,44,2011-11-25,38.89,3.445,129.8364,6.078,C,39910,5,1567.29,Thanksgiving,2011,11,25
28529,44,2011-12-30,31.53,3.119,130.0710323,6.078,C,39910,5,917.64,Christmas,2011,12,30
28530,44,2012-02-10,33.73,3.116,130.3849032,5.774,C,39910,5,514.88,Super Bowl,2012,2,10
28531,44,2012-09-07,70.65,3.689,130.9325484,5.407,C,39910,5,1133.0,Labor Day,2012,9,7
28532,44,2010-02-12,33.16,2.671,126.4962581,8.119,C,39910,6,25.76,Super Bowl,2010,2,12
28533,44,2010-09-10,65.74,2.87,126.1145806,7.804,C,39910,6,37.8,Labor Day,2010,9,10
28534,44,2010-11-26,28.22,2.83,126.6692667,7.61,C,39910,6,49.34,Thanksgiving,2010,11,26
28535,44,2010-12-31,26.79,2.868,127.0876774,7.61,C,39910,6,40.38,Christmas,2010,12,31
