Store,Dept,Date,Weekly_Sales
30,40,2013-07-12,22110.86
30,40,2013-07-19,22587.19
30,40,2013-07-26,22007.41
30,42,2012-11-02,82.46
30,42,2012-11-09,79.11
30,42,2012-11-16,83.38
30,42,2012-11-23,73.78
30,42,2012-11-30,85.0
30,42,2012-12-07,77.59
30,42,2012-12-14,76.51
30,42,2012-12-21,83.27
30,42,2012-12-28,68.14
30,42,2013-01-04,63.62
30,42,2013-01-11,65.3
30,42,2013-01-18,63.97
30,42,2013-01-25,75.41
30,42,2013-02-01,65.11
30,42,2013-02-08,52.92
30,42,2013-02-15,69.81
30,42,2013-02-22,73.7
30,42,2013-03-01,68.38
30,42,2013-03-08,86.86
30,42,2013-03-15,83.78
30,42,2013-03-22,65.16
30,42,2013-03-29,83.24
30,42,2013-04-05,91.73
30,42,2013-04-12,71.81
30,42,2013-04-19,89.03
30,42,2013-04-26,83.59
30,42,2013-05-03,76.38
30,42,2013-05-10,76.38
30,42,2013-05-17,79.05
30,42,2013-05-24,70.95
30,42,2013-05-31,72.3
30,42,2013-06-07,79.62
30,42,2013-06-14,71.86
30,42,2013-06-21,67.14
30,42,2013-06-28,76.73
30,42,2013-07-05,75.62
30,42,2013-07-12,88.86
30,42,2013-07-19,77.76
30,42,2013-07-26,91.24
30,44,2012-11-23,11.65
30,44,2012-11-30,11.84
30,44,2013-01-04,7.24
30,44,2013-01-18,6.81
30,44,2013-01-25,4.51
30,44,2013-02-01,4.46
30,44,2013-02-08,3.19
30,44,2013-02-15,4.22
30,44,2013-02-22,3.86
30,44,2013-03-01,4.76
30,44,2013-03-29,4.08
30,44,2013-04-05,3.7
30,44,2013-04-26,3.41
30,44,2013-05-31,5.0
30,44,2013-06-07,4.84
30,44,2013-07-26,5.16
30,46,2012-11-02,5437.7
30,46,2012-11-09,5428.05
30,46,2012-11-16,5458.08
30,46,2012-11-23,5047.49
30,46,2012-11-30,5114.73
30,46,2012-12-07,4983.22
30,46,2012-12-14,4948.86
30,46,2012-12-21,5116.05
30,46,2012-12-28,4718.38
30,46,2013-01-04,5415.62
30,46,2013-01-11,5584.32
30,46,2013-01-18,5611.19
30,46,2013-01-25,5576.24
30,46,2013-02-01,5811.86
30,46,2013-02-08,5899.73
30,46,2013-02-15,5559.14
30,46,2013-02-22,5646.43
30,46,2013-03-01,5809.89
30,46,2013-03-08,5896.86
30,46,2013-03-15,5995.32
30,46,2013-03-22,5881.49
30,46,2013-03-29,5731.84
30,46,2013-04-05,6117.73
30,46,2013-04-12,5806.03
30,46,2013-04-19,5745.43
30,46,2013-04-26,6136.84
30,46,2013-05-03,6048.78
30,46,2013-05-10,5981.78
30,46,2013-05-17,6129.76
30,46,2013-05-24,6264.41
30,46,2013-05-31,6334.76
30,46,2013-06-07,6443.7
30,46,2013-06-14,5931.16
30,46,2013-06-21,5765.49
30,46,2013-06-28,5575.76
30,46,2013-07-05,5573.46
30,46,2013-07-12,5384.3
30,46,2013-07-19,5641.78
30,46,2013-07-26,5393.03
30,49,2013-04-26,9.16
30,49,2013-06-28,8.68
30,49,2013-07-12,8.86
30,49,2013-07-19,8.38
30,49,2013-07-26,9.81
30,52,2012-11-02,20.3
30,52,2012-11-09,12.68
30,52,2012-11-16,17.03
30,52,2012-11-23,18.92
30,52,2012-11-30,21.14
30,52,2012-12-07,15.51
30,52,2012-12-14,18.73
30,52,2012-12-21,15.62
30,52,2012-12-28,20.78
30,52,2013-01-04,31.11
30,52,2013-01-11,14.19
30,52,2013-01-18,21.14
30,52,2013-01-25,16.46
30,52,2013-02-01,19.32
30,52,2013-02-08,33.35
30,52,2013-02-15,24.38
30,52,2013-02-22,22.7
30,52,2013-03-01,26.43
30,52,2013-03-08,20.32
30,52,2013-03-15,21.97
30,52,2013-03-22,20.41
30,52,2013-03-29,19.0
30,52,2013-04-05,24.19
30,52,2013-04-12,20.54
30,52,2013-04-19,13.84
30,52,2013-04-26,24.27
30,52,2013-05-03,14.05
30,52,2013-05-10,14.62
30,52,2013-05-17,13.92
30,52,2013-05-24,11.16
30,52,2013-05-31,12.16
30,52,2013-06-07,14.43
30,52,2013-06-14,17.51
30,52,2013-06-21,15.03
30,52,2013-06-28,13.11
30,52,2013-07-05,16.22
30,52,2013-07-12,14.05
30,52,2013-07-19,14.38
30,52,2013-07-26,14.22
30,56,2012-11-02,132.97
30,56,2012-11-09,124.03
30,56,2012-11-16,237.27
30,56,2012-11-23,161.19
30,56,2012-11-30,241.11
30,56,2012-12-07,210.46
30,56,2012-12-14,132.59
30,56,2012-12-21,130.22
30,56,2012-12-28,44.16
30,56,2013-01-04,157.89
30,56,2013-01-11,129.54
30,56,2013-01-18,118.51
30,56,2013-01-25,110.59
30,56,2013-02-01,188.59
30,56,2013-02-08,297.81
30,56,2013-02-15,292.49
30,56,2013-02-22,253.81
30,56,2013-03-22,76.27
30,56,2013-03-29,235.89
30,56,2013-04-05,162.65
30,56,2013-04-12,120.57
30,56,2013-04-19,90.7
30,56,2013-04-26,192.97
30,56,2013-05-03,94.76
30,56,2013-05-10,85.51
30,56,2013-05-31,61.51
30,56,2013-06-07,60.95
30,56,2013-06-14,38.11
30,56,2013-06-21,66.16
30,56,2013-06-28,42.7
30,56,2013-07-05,67.86
30,56,2013-07-12,58.76
30,56,2013-07-19,71.7
30,56,2013-07-26,55.16
30,59,2012-11-02,13.43
30,59,2012-11-09,21.57
30,59,2012-11-16,20.57
30,59,2012-11-23,34.81
30,59,2012-11-30,21.59
30,59,2012-12-07,44.05
30,59,2012-12-14,124.0
30,59,2012-12-21,259.03
30,59,2012-12-28,348.3
30,59,2013-01-04,201.41
30,59,2013-01-11,146.62
30,59,2013-01-18,72.19
30,59,2013-01-25,18.0
30,59,2013-02-01,21.24
30,59,2013-02-08,20.05
30,59,2013-02-15,7.76
30,59,2013-02-22,9.73
30,59,2013-03-01,10.27
30,59,2013-03-08,9.19
30,59,2013-03-15,13.78
30,59,2013-03-22,25.51
30,59,2013-03-29,14.95
30,59,2013-04-05,18.43
30,59,2013-04-12,22.54
30,59,2013-04-19,19.16
30,59,2013-04-26,16.89
30,59,2013-05-03,17.41
30,59,2013-05-10,18.73
30,59,2013-05-17,23.76
30,59,2013-05-24,20.92
30,59,2013-05-31,20.16
30,59,2013-06-07,12.95
30,59,2013-06-14,20.19
30,59,2013-06-21,21.32
30,59,2013-06-28,19.51
30,59,2013-07-05,17.84
30,59,2013-07-12,12.65
30,59,2013-07-19,16.92
30,59,2013-07-26,16.11
30,60,2012-11-02,589.19
30,60,2012-11-09,522.22
30,60,2012-11-16,583.57
30,60,2012-11-23,602.08
30,60,2012-11-30,736.49
30,60,2012-12-07,1347.65
30,60,2012-12-14,1433.59
30,60,2012-12-21,1246.84
30,60,2012-12-28,427.16
30,60,2013-01-04,647.57
30,60,2013-01-11,658.35
30,60,2013-01-18,601.97
30,60,2013-01-25,677.73
30,60,2013-02-01,595.11
30,60,2013-02-08,596.86
30,60,2013-02-15,601.86
30,60,2013-02-22,555.57
30,60,2013-03-01,555.73
30,60,2013-03-08,548.3
30,60,2013-03-15,510.27
30,60,2013-03-22,594.03
30,60,2013-03-29,574.65
30,60,2013-04-05,599.97
30,60,2013-04-12,586.41
30,60,2013-04-19,542.32
30,60,2013-04-26,572.43
30,60,2013-05-03,607.76
30,60,2013-05-10,611.41
30,60,2013-05-17,617.24
30,60,2013-05-24,634.92
30,60,2013-05-31,621.78
30,60,2013-06-07,576.92
30,60,2013-06-14,567.97
30,60,2013-06-21,487.49
30,60,2013-06-28,539.19
30,60,2013-07-05,439.78
30,60,2013-07-12,550.95
30,60,2013-07-19,495.97
30,60,2013-07-26,562.7
30,67,2012-11-02,1223.59
30,67,2012-11-09,1223.59
30,67,2012-11-16,1223.59
30,67,2012-11-23,1221.46
30,67,2012-11-30,1236.76
30,67,2012-12-07,1504.78
30,67,2012-12-14,1731.86
30,67,2012-12-21,1982.65
30,67,2012-12-28,1404.03
30,67,2013-01-04,1011.95
30,67,2013-01-11,939.97
30,67,2013-01-18,1181.73
30,67,2013-01-25,1072.41
30,67,2013-02-01,1153.16
30,67,2013-02-08,1929.35
30,67,2013-02-15,2569.57
30,67,2013-02-22,979.97
30,67,2013-03-01,1536.86
30,67,2013-03-08,994.41
30,67,2013-03-15,954.78
30,67,2013-03-22,1023.86
30,67,2013-03-29,1074.86
30,67,2013-04-05,1054.81
30,67,2013-04-12,1039.65
30,67,2013-04-19,1141.7
30,67,2013-04-26,1086.19
30,67,2013-05-03,3191.84
30,67,2013-05-10,3127.05
30,67,2013-05-17,2807.05
30,67,2013-05-24,1574.32
30,67,2013-05-31,1555.62
30,67,2013-06-07,1576.76
30,67,2013-06-14,2416.41
30,67,2013-06-21,2360.3
30,67,2013-06-28,1322.73
30,67,2013-07-05,1047.97
30,67,2013-07-12,1045.08
30,67,2013-07-19,1003.97
30,67,2013-07-26,980.0
30,72,2012-11-02,73.0
30,72,2012-11-09,71.76
30,72,2012-11-16,78.65
30,72,2012-11-23,63.3
30,72,2012-11-30,80.95
30,72,2012-12-07,70.73
30,72,2012-12-14,111.46
30,72,2012-12-21,99.0
30,72,2012-12-28,102.68
30,72,2013-01-04,122.92
30,72,2013-01-11,93.62
30,72,2013-01-18,77.97
30,72,2013-01-25,70.38
30,72,2013-02-01,56.24
30,72,2013-02-08,53.16
30,72,2013-02-15,59.78
30,72,2013-02-22,68.05
30,72,2013-03-01,59.59
30,72,2013-03-08,67.05
30,72,2013-03-15,55.59
30,72,2013-03-22,76.73
30,72,2013-03-29,79.59
30,72,2013-04-05,64.51
30,72,2013-04-12,77.41
30,72,2013-04-19,53.68
30,72,2013-04-26,58.3
30,72,2013-05-03,52.22
30,72,2013-05-10,50.35
30,72,2013-05-17,53.68
30,72,2013-05-24,45.51
30,72,2013-05-31,46.89
30,72,2013-06-07,51.65
30,72,2013-06-14,33.32
30,72,2013-06-21,48.38
30,72,2013-06-28,31.27
30,72,2013-07-05,43.92
30,72,2013-07-12,31.0
30,72,2013-07-19,41.54
30,72,2013-07-26,32.35
30,74,2012-11-02,59.11
30,74,2012-11-09,58.81
30,74,2012-11-16,57.78
30,74,2012-11-23,60.32
30,74,2012-12-07,58.81
30,74,2012-12-14,49.22
30,74,2012-12-21,54.41
30,74,2012-12-28,51.95
30,74,2013-01-04,77.95
30,74,2013-01-11,78.0
30,74,2013-01-18,75.19
30,74,2013-01-25,94.84
30,74,2013-02-01,114.03
30,74,2013-02-15,85.7
30,74,2013-03-08,80.97
30,74,2013-03-15,105.84
30,74,2013-03-22,120.51
30,74,2013-03-29,84.41
30,74,2013-04-05,95.05
30,74,2013-04-12,87.97
30,74,2013-04-19,59.84
30,74,2013-04-26,67.43
30,74,2013-05-03,74.14
30,74,2013-05-10,77.43
30,74,2013-05-17,58.59
30,74,2013-05-24,60.19
30,74,2013-05-31,59.49
30,74,2013-06-07,89.51
30,74,2013-06-14,76.68
30,74,2013-06-21,44.68
30,74,2013-06-28,47.7
30,74,2013-07-05,66.78
30,74,2013-07-12,138.14
30,74,2013-07-19,152.68
30,74,2013-07-26,151.57
30,79,2012-11-02,6063.24
30,79,2012-11-09,5607.54
30,79,2012-11-16,5865.89
30,79,2012-11-23,5858.89
30,79,2012-11-30,5760.05
30,79,2012-12-07,5573.76
30,79,2012-12-14,5439.84
30,79,2012-12-21,5627.89
30,79,2012-12-28,5155.54
30,79,2013-01-04,6113.73
30,79,2013-01-11,5648.05
30,79,2013-01-18,5469.03
30,79,2013-01-25,5608.7
30,79,2013-02-01,6274.81
30,79,2013-02-08,6279.05
30,79,2013-02-15,5603.95
30,79,2013-02-22,5652.68
30,79,2013-03-01,5711.73
30,79,2013-03-08,5638.76
30,79,2013-03-15,5907.59
30,79,2013-03-22,5491.54
30,79,2013-03-29,5756.22
30,79,2013-04-05,6346.22
30,79,2013-04-12,5996.41
30,79,2013-04-19,6005.51
30,79,2013-04-26,5967.89
30,79,2013-05-03,5813.14
30,79,2013-05-10,5781.92
30,79,2013-05-17,6143.3
30,79,2013-05-24,5953.54
30,79,2013-05-31,6387.24
30,79,2013-06-07,7032.41
30,79,2013-06-14,5899.22
30,79,2013-06-21,5865.24
30,79,2013-06-28,6417.51
30,79,2013-07-05,6513.3
30,79,2013-07-12,6519.3
30,79,2013-07-19,6415.24
30,79,2013-07-26,6412.16
30,80,2012-11-02,6395.54
30,80,2012-11-09,6487.38
30,80,2012-11-16,6393.7
30,80,2012-11-23,6101.89
30,80,2012-11-30,6270.41
30,80,2012-12-07,6436.57
30,80,2012-12-14,6470.14
30,80,2012-12-21,6590.84
30,80,2012-12-28,6009.24
30,80,2013-01-04,6983.05
30,80,2013-01-11,7018.24
30,80,2013-01-18,6955.3
30,80,2013-01-25,7003.57
30,80,2013-02-01,7056.3
30,80,2013-02-08,7294.51
30,80,2013-02-15,7047.73
30,80,2013-02-22,7035.19
30,80,2013-03-01,7225.78
30,80,2013-03-08,7377.73
30,80,2013-03-15,7345.46
30,80,2013-03-22,7102.16
30,80,2013-03-29,7297.08
30,80,2013-04-05,7398.32
30,80,2013-04-12,7262.46
30,80,2013-04-19,7480.51
30,80,2013-04-26,7507.22
30,80,2013-05-03,7350.27
30,80,2013-05-10,7206.65
30,80,2013-05-17,6778.49
30,80,2013-05-24,6653.92
30,80,2013-05-31,6563.38
30,80,2013-06-07,6635.84
30,80,2013-06-14,7082.03
30,80,2013-06-21,6966.03
30,80,2013-06-28,6917.84
30,80,2013-07-05,6986.0
30,80,2013-07-12,6758.46
30,80,2013-07-19,6787.7
30,80,2013-07-26,6697.19
30,81,2012-11-02,10583.92
30,81,2012-11-09,10594.51
30,81,2012-11-16,10583.92
30,81,2012-11-23,10550.38
30,81,2012-11-30,10600.11
30,81,2012-12-07,10584.92
30,81,2012-12-14,10610.0
30,81,2012-12-21,10608.89
30,81,2012-12-28,10519.78
30,81,2013-01-04,11101.3
30,81,2013-01-11,10797.14
30,81,2013-01-18,11088.43
30,81,2013-01-25,10848.95
30,81,2013-02-01,10711.76
30,81,2013-02-08,10815.27
30,81,2013-02-15,10446.27
30,81,2013-02-22,10597.62
30,81,2013-03-01,10937.84
30,81,2013-03-08,11015.14
30,81,2013-03-15,11046.95
30,81,2013-03-22,10896.73
30,81,2013-03-29,11094.05
30,81,2013-04-05,11105.14
30,81,2013-04-12,11081.43
30,81,2013-04-19,11222.57
30,81,2013-04-26,11412.54
30,81,2013-05-03,11381.38
30,81,2013-05-10,11395.24
30,81,2013-05-17,11956.76
30,81,2013-05-24,11599.65
30,81,2013-05-31,11609.7
30,81,2013-06-07,11328.76
30,81,2013-06-14,11549.81
30,81,2013-06-21,11285.24
30,81,2013-06-28,11268.59
30,81,2013-07-05,11417.73
30,81,2013-07-12,10919.95
30,81,2013-07-19,10829.81
30,81,2013-07-26,10924.95
30,82,2012-11-02,4397.86
30,82,2012-11-09,4597.24
30,82,2012-11-16,4688.68
30,82,2012-11-23,5306.89
30,82,2012-11-30,5995.86
30,82,2012-12-07,6369.3
30,82,2012-12-14,10016.57
30,82,2012-12-21,11541.14
30,82,2012-12-28,7893.19
30,82,2013-01-04,4569.68
30,82,2013-01-11,4366.89
30,82,2013-01-18,4421.27
30,82,2013-01-25,3868.81
30,82,2013-02-01,4032.7
30,82,2013-02-08,4211.0
30,82,2013-02-15,4562.92
30,82,2013-02-22,4674.11
30,82,2013-03-01,4683.03
30,82,2013-03-08,4870.14
30,82,2013-03-15,4843.78
30,82,2013-03-22,4603.32
30,82,2013-03-29,4785.89
30,82,2013-04-05,4764.16
30,82,2013-04-12,4552.62
30,82,2013-04-19,4511.7
30,82,2013-04-26,5045.54
30,82,2013-05-03,4833.57
30,82,2013-05-10,4848.49
30,82,2013-05-17,5096.46
30,82,2013-05-24,5142.57
30,82,2013-05-31,4889.38
30,82,2013-06-07,4747.59
30,82,2013-06-14,4271.32
30,82,2013-06-21,4401.57
30,82,2013-06-28,3973.62
30,82,2013-07-05,3854.59
30,82,2013-07-12,3924.16
30,82,2013-07-19,3875.51
30,82,2013-07-26,4139.24
30,83,2012-11-02,1191.3
30,83,2012-11-09,1126.95
30,83,2012-11-16,1171.46
30,83,2012-11-23,862.35
30,83,2012-11-30,1199.03
30,83,2012-12-07,1330.32
30,83,2012-12-14,1388.14
30,83,2012-12-21,1542.92
30,83,2012-12-28,1587.43
30,83,2013-01-04,2231.3
30,83,2013-01-11,1968.78
30,83,2013-01-18,2171.86
30,83,2013-01-25,1834.35
30,83,2013-02-01,1966.38
30,83,2013-02-08,1963.11
30,83,2013-02-15,2080.03
30,83,2013-02-22,2074.54
30,83,2013-03-01,2045.68
30,83,2013-03-08,1981.89
30,83,2013-03-15,1933.76
30,83,2013-03-22,1749.59
30,83,2013-03-29,2042.86
30,83,2013-04-05,1902.08
30,83,2013-04-12,1742.08
30,83,2013-04-19,1727.89
30,83,2013-04-26,1732.68
30,83,2013-05-03,1571.84
30,83,2013-05-10,1559.27
30,83,2013-05-17,1733.84
30,83,2013-05-24,1727.89
30,83,2013-05-31,1668.11
30,83,2013-06-07,1704.89
30,83,2013-06-14,1832.27
30,83,2013-06-21,1621.27
30,83,2013-06-28,1672.7
30,83,2013-07-05,1629.43
30,83,2013-07-12,1672.3
30,83,2013-07-19,1684.05
30,83,2013-07-26,1622.3
30,85,2012-11-02,52.35
30,85,2012-11-09,57.78
30,85,2012-11-16,51.49
30,85,2012-11-23,52.22
30,85,2012-11-30,51.54
30,85,2012-12-07,79.65
30,85,2012-12-14,155.54
30,85,2012-12-21,193.84
30,85,2012-12-28,96.62
30,85,2013-01-04,55.22
30,85,2013-01-11,42.16
30,85,2013-01-18,47.7
30,85,2013-01-25,25.7
30,85,2013-02-01,37.51
30,85,2013-02-08,36.38
30,85,2013-02-15,33.32
30,85,2013-02-22,37.73
30,85,2013-03-01,41.92
30,85,2013-03-08,26.46
30,85,2013-03-15,33.68
30,85,2013-03-22,48.68
30,85,2013-03-29,32.57
30,85,2013-04-05,39.43
30,85,2013-04-12,47.32
30,85,2013-04-19,17.92
30,85,2013-04-26,35.41
30,85,2013-05-03,17.35
30,85,2013-05-10,17.59
30,85,2013-05-17,50.49
30,85,2013-05-24,72.54
30,85,2013-05-31,63.3
30,85,2013-06-28,42.3
30,85,2013-07-05,40.81
30,85,2013-07-12,32.24
30,85,2013-07-19,47.81
30,85,2013-07-26,31.76
30,87,2012-11-02,408.59
30,87,2012-11-09,306.54
30,87,2012-11-16,327.81
30,87,2012-11-23,165.65
30,87,2012-11-30,313.54
30,87,2012-12-07,316.92
30,87,2012-12-14,306.86
30,87,2012-12-21,353.54
30,87,2012-12-28,316.68
30,87,2013-01-04,281.24
30,87,2013-01-11,363.08
30,87,2013-01-18,279.7
30,87,2013-01-25,367.11
30,87,2013-02-01,502.76
30,87,2013-02-08,402.27
30,87,2013-02-15,329.43
30,87,2013-02-22,332.11
30,87,2013-03-01,341.14
30,87,2013-03-08,408.27
30,87,2013-03-15,429.62
30,87,2013-03-22,364.41
30,87,2013-03-29,381.24
30,87,2013-04-05,408.35
30,87,2013-04-12,371.38
30,87,2013-04-19,399.54
30,87,2013-04-26,414.97
30,87,2013-05-03,354.41
30,87,2013-05-10,349.89
30,87,2013-05-17,406.05
30,87,2013-05-24,447.24
30,87,2013-05-31,382.05
30,87,2013-06-07,293.78
30,87,2013-06-14,269.05
30,87,2013-06-21,351.81
30,87,2013-06-28,340.76
30,87,2013-07-05,350.73
30,87,2013-07-12,361.24
30,87,2013-07-19,270.14
30,87,2013-07-26,271.92
30,90,2012-11-02,36973.24
30,90,2012-11-09,37050.46
30,90,2012-11-16,36892.59
30,90,2012-11-23,37947.62
30,90,2012-11-30,36798.51
30,90,2012-12-07,37050.46
30,90,2012-12-14,37670.89
30,90,2012-12-21,40950.32
30,90,2012-12-28,35121.7
30,90,2013-01-04,37489.22
30,90,2013-01-11,37827.54
30,90,2013-01-18,36502.46
30,90,2013-01-25,36569.7
30,90,2013-02-01,36394.73
30,90,2013-02-08,36941.27
30,90,2013-02-15,35609.59
30,90,2013-02-22,35685.76
30,90,2013-03-01,36507.22
30,90,2013-03-08,35892.08
30,90,2013-03-15,35535.38
30,90,2013-03-22,35219.08
30,90,2013-03-29,35486.27
30,90,2013-04-05,35760.22
30,90,2013-04-12,35528.27
30,90,2013-04-19,35507.32
30,90,2013-04-26,35721.97
30,90,2013-05-03,35599.97
30,90,2013-05-10,35636.97
30,90,2013-05-17,35676.38
30,90,2013-05-24,35420.7
30,90,2013-05-31,35353.19
30,90,2013-06-07,35331.95
30,90,2013-06-14,35224.03
30,90,2013-06-21,34276.41
30,90,2013-06-28,34079.89
30,90,2013-07-05,34378.49
30,90,2013-07-12,33667.03
30,90,2013-07-19,34192.89
30,90,2013-07-26,33777.35
30,91,2012-11-02,29356.51
30,91,2012-11-09,30095.22
30,91,2012-11-16,28845.08
30,91,2012-11-23,28875.3
30,91,2012-11-30,28246.46
30,91,2012-12-07,29438.43
30,91,2012-12-14,29231.05
30,91,2012-12-21,30751.22
30,91,2012-12-28,23460.49
30,91,2013-01-04,33863.05
30,91,2013-01-11,32414.24
30,91,2013-01-18,32620.78
30,91,2013-01-25,31133.03
30,91,2013-02-01,31503.32
30,91,2013-02-08,31743.24
30,91,2013-02-15,30314.68
30,91,2013-02-22,30527.43
30,91,2013-03-01,31349.65
30,91,2013-03-08,31581.73
30,91,2013-03-15,31069.76
30,91,2013-03-22,30675.95
30,91,2013-03-29,30983.57
30,91,2013-04-05,31507.46
30,91,2013-04-12,30925.57
30,91,2013-04-19,31686.65
30,91,2013-04-26,31429.27
30,91,2013-05-03,31633.03
30,91,2013-05-10,31773.84
30,91,2013-05-17,31559.19
30,91,2013-05-24,30870.24
30,91,2013-05-31,30492.0
30,91,2013-06-07,31941.73
30,91,2013-06-14,32614.7
30,91,2013-06-21,31193.38
30,91,2013-06-28,30639.3
30,91,2013-07-05,30774.95
30,91,2013-07-12,30849.68
30,91,2013-07-19,31231.35
30,91,2013-07-26,30767.97
30,92,2012-11-02,56828.86
30,92,2012-11-09,56905.27
30,92,2012-11-16,57622.49
30,92,2012-11-23,70901.49
30,92,2012-11-30,61173.86
30,92,2012-12-07,60758.62
30,92,2012-12-14,60683.05
30,92,2012-12-21,74707.14
30,92,2012-12-28,51832.97
30,92,2013-01-04,59524.7
30,92,2013-01-11,59154.89
30,92,2013-01-18,58064.05
30,92,2013-01-25,56433.92
30,92,2013-02-01,55563.81
30,92,2013-02-08,58641.68
30,92,2013-02-15,56156.62
30,92,2013-02-22,57413.05
30,92,2013-03-01,57200.76
30,92,2013-03-08,54988.57
30,92,2013-03-15,54553.65
30,92,2013-03-22,54631.27
30,92,2013-03-29,54758.43
30,92,2013-04-05,56045.49
30,92,2013-04-12,54771.84
30,92,2013-04-19,53238.32
30,92,2013-04-26,56008.03
30,92,2013-05-03,53563.86
30,92,2013-05-10,53577.78
30,92,2013-05-17,53767.16
30,92,2013-05-24,53202.51
30,92,2013-05-31,53157.41
30,92,2013-06-07,53279.49
30,92,2013-06-14,53512.65
30,92,2013-06-21,51534.41
30,92,2013-06-28,50899.05
30,92,2013-07-05,51584.03
30,92,2013-07-12,49915.41
30,92,2013-07-19,51161.22
30,92,2013-07-26,51134.19
30,93,2012-11-02,23761.38
30,93,2012-11-09,23662.19
30,93,2012-11-16,23761.38
30,93,2012-11-23,25081.19
30,93,2012-11-30,23522.38
30,93,2012-12-07,23612.43
30,93,2012-12-14,23641.81
30,93,2012-12-21,24002.51
30,93,2012-12-28,24412.51
30,93,2013-01-04,23699.38
30,93,2013-01-11,23753.54
30,93,2013-01-18,23006.11
30,93,2013-01-25,22824.35
30,93,2013-02-01,22212.86
30,93,2013-02-08,22426.03
30,93,2013-02-15,22395.59
30,93,2013-02-22,22121.59
30,93,2013-03-01,22204.24
30,93,2013-03-08,21999.32
30,93,2013-03-15,21816.35
30,93,2013-03-22,21715.35
30,93,2013-03-29,21987.54
30,93,2013-04-05,22816.89
30,93,2013-04-12,22663.89
30,93,2013-04-19,22751.38
30,93,2013-04-26,22423.3
30,93,2013-05-03,22386.65
30,93,2013-05-10,22249.89
30,93,2013-05-17,22728.14
30,93,2013-05-24,23123.41
30,93,2013-05-31,23414.7
30,93,2013-06-07,23516.81
30,93,2013-06-14,23823.73
30,93,2013-06-21,23015.08
30,93,2013-06-28,22262.54
30,93,2013-07-05,24637.49
30,93,2013-07-12,21960.14
30,93,2013-07-19,23047.51
30,93,2013-07-26,22559.22
30,94,2012-11-02,24659.38
30,94,2012-11-09,22335.68
30,94,2012-11-16,22205.43
30,94,2012-11-23,23183.32
30,94,2012-11-30,22755.54
30,94,2012-12-07,23325.38
30,94,2012-12-14,20062.97
30,94,2012-12-21,23992.97
30,94,2012-12-28,19615.86
30,94,2013-01-04,24056.46
30,94,2013-01-11,24198.73
30,94,2013-01-18,23211.76
30,94,2013-01-25,23544.16
30,94,2013-02-01,23155.32
30,94,2013-02-08,23335.14
30,94,2013-02-15,23848.89
30,94,2013-02-22,24030.97
30,94,2013-03-01,24219.92
30,94,2013-03-08,23967.51
30,94,2013-03-15,23585.65
30,94,2013-03-22,23283.43
30,94,2013-03-29,23778.49
30,94,2013-04-05,24714.14
30,94,2013-04-12,24586.05
30,94,2013-04-19,24703.38
30,94,2013-04-26,24680.27
30,94,2013-05-03,25261.14
30,94,2013-05-10,25702.03
30,94,2013-05-17,27371.89
30,94,2013-05-24,25930.57
30,94,2013-05-31,26213.32
30,94,2013-06-07,26020.86
30,94,2013-06-14,26714.03
30,94,2013-06-21,26116.19
30,94,2013-06-28,26095.27
30,94,2013-07-05,25895.16
30,94,2013-07-12,25801.16
30,94,2013-07-19,25333.03
30,94,2013-07-26,25707.65
30,95,2012-11-02,43391.68
30,95,2012-11-09,43462.03
30,95,2012-11-16,42776.24
30,95,2012-11-23,43054.73
30,95,2012-11-30,42795.35
30,95,2012-12-07,43480.92
30,95,2012-12-14,43525.97
30,95,2012-12-21,44241.57
30,95,2012-12-28,39086.92
30,95,2013-01-04,43728.03
30,95,2013-01-11,43847.32
30,95,2013-01-18,42604.3
30,95,2013-01-25,43527.0
30,95,2013-02-01,43403.97
30,95,2013-02-08,44145.76
30,95,2013-02-15,43020.7
30,95,2013-02-22,43319.03
30,95,2013-03-01,43875.14
30,95,2013-03-08,44799.97
30,95,2013-03-15,43741.92
30,95,2013-03-22,43322.7
30,95,2013-03-29,44752.95
30,95,2013-04-05,44921.49
30,95,2013-04-12,44635.54
30,95,2013-04-19,45807.62
30,95,2013-04-26,45541.27
30,95,2013-05-03,46384.86
30,95,2013-05-10,46340.38
30,95,2013-05-17,47110.49
30,95,2013-05-24,47726.27
30,95,2013-05-31,47332.0
30,95,2013-06-07,45839.73
30,95,2013-06-14,46747.3
30,95,2013-06-21,46740.59
30,95,2013-06-28,46533.43
30,95,2013-07-05,45968.54
30,95,2013-07-12,45486.68
30,95,2013-07-19,44679.05
30,95,2013-07-26,45016.65
30,96,2012-11-02,17451.14
30,96,2012-11-09,18462.32
30,96,2012-11-16,17248.49
30,96,2012-11-23,21822.03
30,96,2012-11-30,17449.05
30,96,2012-12-07,22013.81
30,96,2012-12-14,17555.22
30,96,2012-12-21,23972.19
30,96,2012-12-28,20110.84
30,96,2013-01-04,17747.35
30,96,2013-01-11,18076.73
30,96,2013-01-18,17045.38
30,96,2013-01-25,17803.24
30,96,2013-02-01,16534.35
30,96,2013-02-08,18544.59
30,96,2013-02-15,16961.92
30,96,2013-02-22,16766.59
30,96,2013-03-01,16789.43
30,96,2013-03-08,16820.05
30,96,2013-03-15,16848.78
30,96,2013-03-22,17573.41
30,96,2013-03-29,17442.81
30,96,2013-04-05,17825.7
30,96,2013-04-12,18046.08
30,96,2013-04-19,18726.3
30,96,2013-04-26,17816.43
